client_id,nom_client,adresse_client,facture_id,date_facture,produit_id,nom_produit,quantité,prix_unitaire
45284,Stephanie Williams,"71581 Mary Prairie Suite 758, West Kenneth, FL 45561",53392,2023-12-16,60205,probably character,3,828.78
45284,Stephanie Williams,"71581 Mary Prairie Suite 758, West Kenneth, FL 45561",53392,2023-12-16,97994,remain discussion,4,534.48
45284,Stephanie Williams,"71581 Mary Prairie Suite 758, West Kenneth, FL 45561",53392,2023-12-16,78574,pretty little,3,275.46
45284,Stephanie Williams,"71581 Mary Prairie Suite 758, West Kenneth, FL 45561",62443,2024-07-19,4361,follow it,4,328.54
45284,Stephanie Williams,"71581 Mary Prairie Suite 758, West Kenneth, FL 45561",62443,2024-07-19,95733,south interview,3,259.25
45284,Stephanie Williams,"71581 Mary Prairie Suite 758, West Kenneth, FL 45561",62443,2024-07-19,91472,different state,2,513.47
45284,Stephanie Williams,"71581 Mary Prairie Suite 758, West Kenneth, FL 45561",33415,2024-10-10,41078,break of,1,395.12
1159,Patricia Barnes,"USCGC Taylor, FPO AE 06763",82605,2024-03-26,98176,single similar,1,698.81
1159,Patricia Barnes,"USCGC Taylor, FPO AE 06763",82605,2024-03-26,7628,call thought,5,671.06
1159,Patricia Barnes,"USCGC Taylor, FPO AE 06763",42798,2024-02-25,35618,now suddenly,2,725.87
1159,Patricia Barnes,"USCGC Taylor, FPO AE 06763",42798,2024-02-25,2235,senior work,2,871.17
1159,Patricia Barnes,"USCGC Taylor, FPO AE 06763",42798,2024-02-25,60947,front letter,1,793.46
33121,Glenn Vazquez,"10189 Eric Mill, Morganstad, WV 52330",40009,2023-12-10,30480,area world,5,919.25
33121,Glenn Vazquez,"10189 Eric Mill, Morganstad, WV 52330",40009,2023-12-10,38257,few trade,4,712.15
33121,Glenn Vazquez,"10189 Eric Mill, Morganstad, WV 52330",40049,2024-07-10,12041,most easy,1,550.4
33121,Glenn Vazquez,"10189 Eric Mill, Morganstad, WV 52330",1344,2024-08-08,13433,positive after,2,154.64
33121,Glenn Vazquez,"10189 Eric Mill, Morganstad, WV 52330",53657,2023-12-19,35740,fly catch,2,408.16
33121,Glenn Vazquez,"10189 Eric Mill, Morganstad, WV 52330",53657,2023-12-19,91241,Republican police,5,442.29
33121,Glenn Vazquez,"10189 Eric Mill, Morganstad, WV 52330",53657,2023-12-19,60205,probably character,1,828.78
154,Jessica Bright,"0278 Cohen Cliff, North Johnberg, NV 44191",83503,2023-12-22,4080,reach physical,2,879.22
154,Jessica Bright,"0278 Cohen Cliff, North Johnberg, NV 44191",67318,2024-09-14,20230,maintain finish,3,37.39
65087,Steven Medina,"281 Dennis Terrace, South Rachelshire, NH 73379",6070,2024-05-11,39707,record give,1,271.2
65087,Steven Medina,"281 Dennis Terrace, South Rachelshire, NH 73379",6070,2024-05-11,73670,government leg,4,838.01
65087,Steven Medina,"281 Dennis Terrace, South Rachelshire, NH 73379",6070,2024-05-11,66223,specific serious,5,763.48
65087,Steven Medina,"281 Dennis Terrace, South Rachelshire, NH 73379",84259,2024-03-18,1025,against return,5,307.44
65087,Steven Medina,"281 Dennis Terrace, South Rachelshire, NH 73379",84259,2024-03-18,91472,different state,5,513.47
65087,Steven Medina,"281 Dennis Terrace, South Rachelshire, NH 73379",84259,2024-03-18,91472,different state,2,513.47
65087,Steven Medina,"281 Dennis Terrace, South Rachelshire, NH 73379",4511,2024-09-14,68778,rule deal,5,111.08
65087,Steven Medina,"281 Dennis Terrace, South Rachelshire, NH 73379",4511,2024-09-14,10729,hotel degree,3,800.46
65087,Steven Medina,"281 Dennis Terrace, South Rachelshire, NH 73379",88911,2023-12-01,99467,entire clear,1,168.62
65087,Steven Medina,"281 Dennis Terrace, South Rachelshire, NH 73379",88911,2023-12-01,83028,impact reach,5,880.32
65087,Steven Medina,"281 Dennis Terrace, South Rachelshire, NH 73379",88911,2023-12-01,95733,south interview,4,259.25
5868,Timothy Brown,"24476 Thomas Branch, Lovemouth, MS 63098",61693,2024-04-24,95733,south interview,3,259.25
5868,Timothy Brown,"24476 Thomas Branch, Lovemouth, MS 63098",61693,2024-04-24,44518,build society,3,303.04
5868,Timothy Brown,"24476 Thomas Branch, Lovemouth, MS 63098",64535,2024-03-11,79139,administration success,4,378.98
5868,Timothy Brown,"24476 Thomas Branch, Lovemouth, MS 63098",64535,2024-03-11,73670,government leg,4,838.01
5868,Timothy Brown,"24476 Thomas Branch, Lovemouth, MS 63098",84861,2023-11-01,3588,collection child,1,52.62
5868,Timothy Brown,"24476 Thomas Branch, Lovemouth, MS 63098",1040,2024-02-29,35618,now suddenly,4,725.87
5868,Timothy Brown,"24476 Thomas Branch, Lovemouth, MS 63098",45463,2024-01-23,66829,indicate glass,4,655.22
43493,Amy Smith,"256 Anderson Locks Suite 506, North Dakota, GA 61743",39569,2024-05-03,29940,cause here,2,967.4
43493,Amy Smith,"256 Anderson Locks Suite 506, North Dakota, GA 61743",39569,2024-05-03,5537,why day,2,432.56
43493,Amy Smith,"256 Anderson Locks Suite 506, North Dakota, GA 61743",39569,2024-05-03,27975,make site,1,254.19
43493,Amy Smith,"256 Anderson Locks Suite 506, North Dakota, GA 61743",98533,2024-01-10,62170,choice compare,4,506.51
43493,Amy Smith,"256 Anderson Locks Suite 506, North Dakota, GA 61743",98533,2024-01-10,29397,level visit,3,346.42
43493,Amy Smith,"256 Anderson Locks Suite 506, North Dakota, GA 61743",98533,2024-01-10,31737,pull idea,2,700.12
88215,Melissa Garcia,"7077 Rubio Haven Apt. 156, Port Hayley, MO 50412",72015,2024-03-10,73670,government leg,1,838.01
3468,Stephanie Johnson,"257 Johns Lock Apt. 407, South Amanda, CT 53713",88463,2023-12-27,7628,call thought,3,671.06
3468,Stephanie Johnson,"257 Johns Lock Apt. 407, South Amanda, CT 53713",88463,2023-12-27,66223,specific serious,2,763.48
3468,Stephanie Johnson,"257 Johns Lock Apt. 407, South Amanda, CT 53713",85983,2024-09-02,89010,state since,2,773.88
3468,Stephanie Johnson,"257 Johns Lock Apt. 407, South Amanda, CT 53713",85983,2024-09-02,84855,fund account,3,216.8
3468,Stephanie Johnson,"257 Johns Lock Apt. 407, South Amanda, CT 53713",85983,2024-09-02,7628,call thought,1,671.06
66462,Joseph Ibarra,"531 Craig Falls Apt. 302, Fischerburgh, ID 15203",79302,2023-11-19,39707,record give,1,271.2
66462,Joseph Ibarra,"531 Craig Falls Apt. 302, Fischerburgh, ID 15203",79302,2023-11-19,57048,central finish,5,349.0
66462,Joseph Ibarra,"531 Craig Falls Apt. 302, Fischerburgh, ID 15203",79302,2023-11-19,31737,pull idea,4,700.12
66462,Joseph Ibarra,"531 Craig Falls Apt. 302, Fischerburgh, ID 15203",73109,2024-09-23,62070,firm it,4,709.83
66462,Joseph Ibarra,"531 Craig Falls Apt. 302, Fischerburgh, ID 15203",88402,2024-04-19,52265,international watch,4,110.68
66462,Joseph Ibarra,"531 Craig Falls Apt. 302, Fischerburgh, ID 15203",88402,2024-04-19,99677,game test,4,780.7
66462,Joseph Ibarra,"531 Craig Falls Apt. 302, Fischerburgh, ID 15203",88402,2024-04-19,84927,team allow,2,332.14
66462,Joseph Ibarra,"531 Craig Falls Apt. 302, Fischerburgh, ID 15203",32453,2024-08-07,1025,against return,5,307.44
66462,Joseph Ibarra,"531 Craig Falls Apt. 302, Fischerburgh, ID 15203",32453,2024-08-07,29397,level visit,3,346.42
19373,Kelly Wilson,"Unit 5133 Box 7530, DPO AE 56809",96945,2024-01-19,70918,team clear,3,59.7
19373,Kelly Wilson,"Unit 5133 Box 7530, DPO AE 56809",96945,2024-01-19,23419,represent which,1,615.92
19373,Kelly Wilson,"Unit 5133 Box 7530, DPO AE 56809",95271,2024-10-09,37534,dark few,2,290.77
19373,Kelly Wilson,"Unit 5133 Box 7530, DPO AE 56809",95271,2024-10-09,4459,admit measure,3,737.28
19373,Kelly Wilson,"Unit 5133 Box 7530, DPO AE 56809",95271,2024-10-09,99677,game test,5,780.7
19373,Kelly Wilson,"Unit 5133 Box 7530, DPO AE 56809",95490,2024-05-21,7458,could tell,4,311.26
19373,Kelly Wilson,"Unit 5133 Box 7530, DPO AE 56809",95490,2024-05-21,99677,game test,4,780.7
19373,Kelly Wilson,"Unit 5133 Box 7530, DPO AE 56809",95490,2024-05-21,14861,social ahead,3,118.94
19373,Kelly Wilson,"Unit 5133 Box 7530, DPO AE 56809",57601,2024-06-18,1025,against return,3,307.44
19373,Kelly Wilson,"Unit 5133 Box 7530, DPO AE 56809",57601,2024-06-18,74698,activity both,3,912.19
19373,Kelly Wilson,"Unit 5133 Box 7530, DPO AE 56809",29266,2024-08-05,73670,government leg,4,838.01
37651,Tanya Schwartz,"041 Theresa Place Apt. 945, West Christinafort, WY 84682",99954,2024-06-05,7628,call thought,2,671.06
37651,Tanya Schwartz,"041 Theresa Place Apt. 945, West Christinafort, WY 84682",99954,2024-06-05,2649,themselves person,5,382.08
37651,Tanya Schwartz,"041 Theresa Place Apt. 945, West Christinafort, WY 84682",99954,2024-06-05,62335,man series,4,619.45
37651,Tanya Schwartz,"041 Theresa Place Apt. 945, West Christinafort, WY 84682",92511,2024-01-16,37534,dark few,1,290.77
51724,Mark Walters,"08958 Hunter Overpass Apt. 218, Harringtonland, MD 56353",7793,2023-11-16,84855,fund account,2,216.8
51724,Mark Walters,"08958 Hunter Overpass Apt. 218, Harringtonland, MD 56353",40128,2023-12-26,12041,most easy,3,550.4
51724,Mark Walters,"08958 Hunter Overpass Apt. 218, Harringtonland, MD 56353",40128,2023-12-26,30480,area world,1,919.25
51724,Mark Walters,"08958 Hunter Overpass Apt. 218, Harringtonland, MD 56353",40128,2023-12-26,41078,break of,2,395.12
25184,Mark Brown,"02347 Tamara Greens Apt. 217, Kellymouth, IL 67627",16805,2023-12-25,65859,however group,4,565.77
25184,Mark Brown,"02347 Tamara Greens Apt. 217, Kellymouth, IL 67627",16805,2023-12-25,4459,admit measure,1,737.28
25184,Mark Brown,"02347 Tamara Greens Apt. 217, Kellymouth, IL 67627",16805,2023-12-25,13433,positive after,1,154.64
25184,Mark Brown,"02347 Tamara Greens Apt. 217, Kellymouth, IL 67627",99876,2024-04-04,12041,most easy,5,550.4
25184,Mark Brown,"02347 Tamara Greens Apt. 217, Kellymouth, IL 67627",99876,2024-04-04,99677,game test,1,780.7
25184,Mark Brown,"02347 Tamara Greens Apt. 217, Kellymouth, IL 67627",99876,2024-04-04,3588,collection child,3,52.62
25184,Mark Brown,"02347 Tamara Greens Apt. 217, Kellymouth, IL 67627",76920,2024-01-31,2649,themselves person,4,382.08
25184,Mark Brown,"02347 Tamara Greens Apt. 217, Kellymouth, IL 67627",76920,2024-01-31,44518,build society,1,303.04
25184,Mark Brown,"02347 Tamara Greens Apt. 217, Kellymouth, IL 67627",65467,2024-07-09,62070,firm it,3,709.83
25184,Mark Brown,"02347 Tamara Greens Apt. 217, Kellymouth, IL 67627",65467,2024-07-09,91362,training force,4,640.29
25184,Mark Brown,"02347 Tamara Greens Apt. 217, Kellymouth, IL 67627",65467,2024-07-09,23419,represent which,2,615.92
96588,Kathryn Gonzalez,"084 Martin Inlet Suite 584, Ericchester, MI 50434",66938,2024-02-27,3588,collection child,5,52.62
96588,Kathryn Gonzalez,"084 Martin Inlet Suite 584, Ericchester, MI 50434",66938,2024-02-27,87329,worker organization,1,990.26
96588,Kathryn Gonzalez,"084 Martin Inlet Suite 584, Ericchester, MI 50434",29317,2024-09-23,27041,popular figure,3,483.9
96588,Kathryn Gonzalez,"084 Martin Inlet Suite 584, Ericchester, MI 50434",29317,2024-09-23,87329,worker organization,2,990.26
96588,Kathryn Gonzalez,"084 Martin Inlet Suite 584, Ericchester, MI 50434",82153,2024-04-01,13433,positive after,4,154.64
96588,Kathryn Gonzalez,"084 Martin Inlet Suite 584, Ericchester, MI 50434",82153,2024-04-01,62070,firm it,3,709.83
96588,Kathryn Gonzalez,"084 Martin Inlet Suite 584, Ericchester, MI 50434",82153,2024-04-01,44518,build society,5,303.04
60046,Doris Camacho,"266 Jill Pike Apt. 498, West Paulmouth, MD 30818",54435,2024-01-07,77235,low nor,5,31.54
60046,Doris Camacho,"266 Jill Pike Apt. 498, West Paulmouth, MD 30818",54435,2024-01-07,77235,low nor,2,31.54
60046,Doris Camacho,"266 Jill Pike Apt. 498, West Paulmouth, MD 30818",58343,2024-08-14,31238,church interest,3,54.88
60046,Doris Camacho,"266 Jill Pike Apt. 498, West Paulmouth, MD 30818",58343,2024-08-14,98176,single similar,4,698.81
60046,Doris Camacho,"266 Jill Pike Apt. 498, West Paulmouth, MD 30818",58343,2024-08-14,27041,popular figure,5,483.9
60046,Doris Camacho,"266 Jill Pike Apt. 498, West Paulmouth, MD 30818",95348,2024-06-30,65859,however group,3,565.77
60046,Doris Camacho,"266 Jill Pike Apt. 498, West Paulmouth, MD 30818",95348,2024-06-30,88584,law within,4,851.28
60046,Doris Camacho,"266 Jill Pike Apt. 498, West Paulmouth, MD 30818",95348,2024-06-30,98176,single similar,5,698.81
25072,Laura Garcia,"10835 Moreno Summit, Heidiview, KY 31041",55638,2023-12-09,85138,same impact,2,638.88
25072,Laura Garcia,"10835 Moreno Summit, Heidiview, KY 31041",55638,2023-12-09,30480,area world,2,919.25
25072,Laura Garcia,"10835 Moreno Summit, Heidiview, KY 31041",38626,2024-01-31,70552,blood sister,5,901.46
25072,Laura Garcia,"10835 Moreno Summit, Heidiview, KY 31041",38626,2024-01-31,35740,fly catch,2,408.16
23126,Ms. Paige Santos,"197 Foster Mountains Apt. 601, North Jerryborough, VI 32611",3409,2024-02-22,2649,themselves person,4,382.08
23126,Ms. Paige Santos,"197 Foster Mountains Apt. 601, North Jerryborough, VI 32611",3409,2024-02-22,31737,pull idea,1,700.12
23126,Ms. Paige Santos,"197 Foster Mountains Apt. 601, North Jerryborough, VI 32611",3409,2024-02-22,84927,team allow,5,332.14
23126,Ms. Paige Santos,"197 Foster Mountains Apt. 601, North Jerryborough, VI 32611",2340,2024-09-14,27975,make site,1,254.19
23126,Ms. Paige Santos,"197 Foster Mountains Apt. 601, North Jerryborough, VI 32611",2340,2024-09-14,29940,cause here,2,967.4
23126,Ms. Paige Santos,"197 Foster Mountains Apt. 601, North Jerryborough, VI 32611",2340,2024-09-14,83028,impact reach,1,880.32
23126,Ms. Paige Santos,"197 Foster Mountains Apt. 601, North Jerryborough, VI 32611",60424,2024-09-11,29397,level visit,2,346.42
23126,Ms. Paige Santos,"197 Foster Mountains Apt. 601, North Jerryborough, VI 32611",60424,2024-09-11,22733,seat your,2,790.71
23126,Ms. Paige Santos,"197 Foster Mountains Apt. 601, North Jerryborough, VI 32611",49319,2024-07-26,12041,most easy,5,550.4
23126,Ms. Paige Santos,"197 Foster Mountains Apt. 601, North Jerryborough, VI 32611",37011,2023-12-12,88584,law within,3,851.28
53287,Erika Perkins,"1254 Vega Island Suite 258, Lake Courtney, RI 16892",23233,2024-07-23,5537,why day,1,432.56
53287,Erika Perkins,"1254 Vega Island Suite 258, Lake Courtney, RI 16892",5564,2024-02-17,91362,training force,3,640.29
53287,Erika Perkins,"1254 Vega Island Suite 258, Lake Courtney, RI 16892",5564,2024-02-17,84855,fund account,5,216.8
53287,Erika Perkins,"1254 Vega Island Suite 258, Lake Courtney, RI 16892",5564,2024-02-17,7628,call thought,2,671.06
53287,Erika Perkins,"1254 Vega Island Suite 258, Lake Courtney, RI 16892",9055,2024-08-25,31737,pull idea,2,700.12
53287,Erika Perkins,"1254 Vega Island Suite 258, Lake Courtney, RI 16892",42794,2023-11-16,27975,make site,4,254.19
53287,Erika Perkins,"1254 Vega Island Suite 258, Lake Courtney, RI 16892",42794,2023-11-16,44214,himself world,2,597.5
28857,Glenn Odonnell,"79133 Jeffrey Cliff Apt. 555, Port Tina, PW 87224",90123,2023-11-03,34209,new family,4,339.87
28857,Glenn Odonnell,"79133 Jeffrey Cliff Apt. 555, Port Tina, PW 87224",90123,2023-11-03,35740,fly catch,1,408.16
28857,Glenn Odonnell,"79133 Jeffrey Cliff Apt. 555, Port Tina, PW 87224",90123,2023-11-03,10729,hotel degree,4,800.46
28857,Glenn Odonnell,"79133 Jeffrey Cliff Apt. 555, Port Tina, PW 87224",42113,2024-10-12,44214,himself world,1,597.5
28857,Glenn Odonnell,"79133 Jeffrey Cliff Apt. 555, Port Tina, PW 87224",42113,2024-10-12,97994,remain discussion,5,534.48
28857,Glenn Odonnell,"79133 Jeffrey Cliff Apt. 555, Port Tina, PW 87224",42113,2024-10-12,4361,follow it,4,328.54
28857,Glenn Odonnell,"79133 Jeffrey Cliff Apt. 555, Port Tina, PW 87224",35103,2023-10-23,92810,citizen dream,3,876.79
28857,Glenn Odonnell,"79133 Jeffrey Cliff Apt. 555, Port Tina, PW 87224",35103,2023-10-23,57048,central finish,5,349.0
28857,Glenn Odonnell,"79133 Jeffrey Cliff Apt. 555, Port Tina, PW 87224",16126,2024-06-29,48648,some onto,4,35.31
13806,Sydney Jennings,"77304 Dixon Crest, East Sean, CA 11845",61131,2023-10-22,62335,man series,1,619.45
13806,Sydney Jennings,"77304 Dixon Crest, East Sean, CA 11845",2077,2024-01-17,49358,west build,5,812.37
13806,Sydney Jennings,"77304 Dixon Crest, East Sean, CA 11845",2077,2024-01-17,1025,against return,1,307.44
13806,Sydney Jennings,"77304 Dixon Crest, East Sean, CA 11845",2077,2024-01-17,66223,specific serious,3,763.48
5627,Julia Caldwell,"83186 Walsh Crossing Suite 816, East Jennifer, IA 87890",32492,2024-05-10,10729,hotel degree,1,800.46
5627,Julia Caldwell,"83186 Walsh Crossing Suite 816, East Jennifer, IA 87890",32492,2024-05-10,35740,fly catch,4,408.16
5627,Julia Caldwell,"83186 Walsh Crossing Suite 816, East Jennifer, IA 87890",32492,2024-05-10,5537,why day,1,432.56
5627,Julia Caldwell,"83186 Walsh Crossing Suite 816, East Jennifer, IA 87890",34666,2024-03-12,97994,remain discussion,1,534.48
5627,Julia Caldwell,"83186 Walsh Crossing Suite 816, East Jennifer, IA 87890",34666,2024-03-12,66986,stay away,5,171.66
5627,Julia Caldwell,"83186 Walsh Crossing Suite 816, East Jennifer, IA 87890",34666,2024-03-12,35740,fly catch,2,408.16
5627,Julia Caldwell,"83186 Walsh Crossing Suite 816, East Jennifer, IA 87890",15156,2024-02-10,99467,entire clear,4,168.62
5627,Julia Caldwell,"83186 Walsh Crossing Suite 816, East Jennifer, IA 87890",15156,2024-02-10,70918,team clear,4,59.7
5627,Julia Caldwell,"83186 Walsh Crossing Suite 816, East Jennifer, IA 87890",15156,2024-02-10,13892,son how,2,889.57
5627,Julia Caldwell,"83186 Walsh Crossing Suite 816, East Jennifer, IA 87890",26637,2023-12-21,66984,car data,3,115.17
5627,Julia Caldwell,"83186 Walsh Crossing Suite 816, East Jennifer, IA 87890",26637,2023-12-21,23504,may somebody,3,223.91
92002,James Lopez,"566 Kim Tunnel, Port Nancy, NJ 18195",29961,2024-04-23,68778,rule deal,2,111.08
92002,James Lopez,"566 Kim Tunnel, Port Nancy, NJ 18195",64348,2024-10-10,68778,rule deal,4,111.08
92002,James Lopez,"566 Kim Tunnel, Port Nancy, NJ 18195",64348,2024-10-10,13073,table after,4,92.97
92002,James Lopez,"566 Kim Tunnel, Port Nancy, NJ 18195",94539,2024-03-28,2649,themselves person,4,382.08
92002,James Lopez,"566 Kim Tunnel, Port Nancy, NJ 18195",94539,2024-03-28,13433,positive after,3,154.64
92002,James Lopez,"566 Kim Tunnel, Port Nancy, NJ 18195",92206,2024-04-25,66984,car data,1,115.17
92002,James Lopez,"566 Kim Tunnel, Port Nancy, NJ 18195",92206,2024-04-25,9991,each edge,2,185.47
20769,Leslie Villarreal,"61236 Mendez Village, Kleinchester, SC 29862",26085,2024-05-10,27041,popular figure,2,483.9
20769,Leslie Villarreal,"61236 Mendez Village, Kleinchester, SC 29862",26085,2024-05-10,52265,international watch,5,110.68
20769,Leslie Villarreal,"61236 Mendez Village, Kleinchester, SC 29862",73928,2023-11-27,35618,now suddenly,4,725.87
20769,Leslie Villarreal,"61236 Mendez Village, Kleinchester, SC 29862",73928,2023-11-27,66829,indicate glass,3,655.22
20769,Leslie Villarreal,"61236 Mendez Village, Kleinchester, SC 29862",73928,2023-11-27,48648,some onto,4,35.31
20769,Leslie Villarreal,"61236 Mendez Village, Kleinchester, SC 29862",4114,2024-03-23,29940,cause here,4,967.4
20769,Leslie Villarreal,"61236 Mendez Village, Kleinchester, SC 29862",4114,2024-03-23,34209,new family,5,339.87
20769,Leslie Villarreal,"61236 Mendez Village, Kleinchester, SC 29862",4114,2024-03-23,89010,state since,3,773.88
20769,Leslie Villarreal,"61236 Mendez Village, Kleinchester, SC 29862",80671,2024-03-11,285,provide friend,3,162.6
93048,Walter Ballard,"25161 Jones Highway, Justinport, WA 46087",91278,2024-01-12,4080,reach physical,3,879.22
93048,Walter Ballard,"25161 Jones Highway, Justinport, WA 46087",91278,2024-01-12,49358,west build,2,812.37
93048,Walter Ballard,"25161 Jones Highway, Justinport, WA 46087",26422,2024-07-18,34209,new family,5,339.87
93048,Walter Ballard,"25161 Jones Highway, Justinport, WA 46087",26422,2024-07-18,77235,low nor,5,31.54
