client_id,nom_client,adresse_client,devis_id,date_devis,produit_id,nom_produit,quantité,prix_unitaire
83619,Thomas Alvarez,"PSC 0122, Box 7662, APO AE 76862",92846,2024-05-22,62762,amount seat,2,379.34
83619,Thomas Alvarez,"PSC 0122, Box 7662, APO AE 76862",92846,2024-05-22,99467,entire clear,2,168.62
83619,Thomas Alvarez,"PSC 0122, Box 7662, APO AE 76862",48400,2024-06-16,93476,subject court,4,378.85
83619,Thomas Alvarez,"PSC 0122, Box 7662, APO AE 76862",48400,2024-06-16,59794,economic power,3,146.78
83619,Thomas Alvarez,"PSC 0122, Box 7662, APO AE 76862",48400,2024-06-16,285,provide friend,5,162.6
63562,Melissa Gray,"24698 Angela Square Apt. 054, Stephaniebury, TX 52795",63329,2024-01-08,84927,team allow,1,332.14
63562,Melissa Gray,"24698 Angela Square Apt. 054, Stephaniebury, TX 52795",63329,2024-01-08,74698,activity both,3,912.19
63562,Melissa Gray,"24698 Angela Square Apt. 054, Stephaniebury, TX 52795",63329,2024-01-08,285,provide friend,3,162.6
6561,Paul Richardson,"70638 Andrea Walk, North Darren, OH 74926",2106,2024-04-11,44214,himself world,1,597.5
6561,Paul Richardson,"70638 Andrea Walk, North Darren, OH 74926",2106,2024-04-11,78574,pretty little,5,275.46
6561,Paul Richardson,"70638 Andrea Walk, North Darren, OH 74926",2106,2024-04-11,65859,however group,4,565.77
21023,Lisa Dickerson,"722 Nicole Shoals, Port Angelahaven, IL 68605",98744,2023-11-17,99677,game test,3,780.7
21023,Lisa Dickerson,"722 Nicole Shoals, Port Angelahaven, IL 68605",98744,2023-11-17,37001,draw beyond,3,478.75
21023,Lisa Dickerson,"722 Nicole Shoals, Port Angelahaven, IL 68605",98744,2023-11-17,88584,law within,1,851.28
21023,Lisa Dickerson,"722 Nicole Shoals, Port Angelahaven, IL 68605",57177,2024-03-30,60947,front letter,4,793.46
21023,Lisa Dickerson,"722 Nicole Shoals, Port Angelahaven, IL 68605",57177,2024-03-30,285,provide friend,1,162.6
45304,Cheyenne Hood,"68448 James Union, West Mistybury, AR 59294",47157,2024-04-12,20230,maintain finish,2,37.39
45304,Cheyenne Hood,"68448 James Union, West Mistybury, AR 59294",47157,2024-04-12,4080,reach physical,3,879.22
45304,Cheyenne Hood,"68448 James Union, West Mistybury, AR 59294",47157,2024-04-12,23504,may somebody,1,223.91
45304,Cheyenne Hood,"68448 James Union, West Mistybury, AR 59294",32113,2024-04-26,13189,store daughter,4,150.25
45304,Cheyenne Hood,"68448 James Union, West Mistybury, AR 59294",32113,2024-04-26,49358,west build,1,812.37
45304,Cheyenne Hood,"68448 James Union, West Mistybury, AR 59294",85150,2023-12-16,14861,social ahead,2,118.94
45304,Cheyenne Hood,"68448 James Union, West Mistybury, AR 59294",85150,2023-12-16,24491,friend senior,2,785.53
76165,Victoria Burns,"467 Kimberly Field Apt. 775, Gallagherburgh, CO 77233",79633,2024-06-07,2649,themselves person,1,382.08
76165,Victoria Burns,"467 Kimberly Field Apt. 775, Gallagherburgh, CO 77233",79633,2024-06-07,66829,indicate glass,2,655.22
77826,Denise Herrera,"144 William Vista Apt. 484, Davisside, NE 39328",7212,2024-06-30,48648,some onto,5,35.31
77826,Denise Herrera,"144 William Vista Apt. 484, Davisside, NE 39328",82433,2024-07-20,66829,indicate glass,1,655.22
77826,Denise Herrera,"144 William Vista Apt. 484, Davisside, NE 39328",34193,2024-07-29,3436,he pattern,3,504.18
77826,Denise Herrera,"144 William Vista Apt. 484, Davisside, NE 39328",34193,2024-07-29,3436,he pattern,4,504.18
97536,Savannah Bowman,"498 Miller Centers, Port Jenniferville, TN 59337",85900,2024-03-09,9868,reduce first,3,882.4
97536,Savannah Bowman,"498 Miller Centers, Port Jenniferville, TN 59337",85900,2024-03-09,34209,new family,1,339.87
97536,Savannah Bowman,"498 Miller Centers, Port Jenniferville, TN 59337",85900,2024-03-09,84855,fund account,3,216.8
39288,Debbie Moore,"114 Stephens Lake, New Erikmouth, AK 32538",70945,2024-08-03,99467,entire clear,5,168.62
39288,Debbie Moore,"114 Stephens Lake, New Erikmouth, AK 32538",70945,2024-08-03,68778,rule deal,3,111.08
39288,Debbie Moore,"114 Stephens Lake, New Erikmouth, AK 32538",6260,2023-12-27,70166,let candidate,2,337.72
55054,Tiffany Smith,"90124 Baker Burgs Suite 782, Port Bonnie, AK 22241",3601,2024-03-19,95733,south interview,2,259.25
55054,Tiffany Smith,"90124 Baker Burgs Suite 782, Port Bonnie, AK 22241",3601,2024-03-19,37001,draw beyond,4,478.75
55054,Tiffany Smith,"90124 Baker Burgs Suite 782, Port Bonnie, AK 22241",3601,2024-03-19,95733,south interview,3,259.25
70283,Robert Edwards,"3805 Nicole Shore Suite 401, East Lisamouth, AZ 27091",63895,2023-10-31,77235,low nor,2,31.54
70283,Robert Edwards,"3805 Nicole Shore Suite 401, East Lisamouth, AZ 27091",63895,2023-10-31,3588,collection child,4,52.62
70283,Robert Edwards,"3805 Nicole Shore Suite 401, East Lisamouth, AZ 27091",63895,2023-10-31,62762,amount seat,4,379.34
33227,Karen Martinez,"USNS Summers, FPO AP 90535",15096,2024-02-23,9868,reduce first,3,882.4
33227,Karen Martinez,"USNS Summers, FPO AP 90535",15096,2024-02-23,3436,he pattern,5,504.18
33227,Karen Martinez,"USNS Summers, FPO AP 90535",15096,2024-02-23,23504,may somebody,4,223.91
23803,Tiffany Cole,"31747 Ramirez Falls Apt. 750, Thompsonfurt, GA 17265",90577,2024-01-01,29397,level visit,3,346.42
23803,Tiffany Cole,"31747 Ramirez Falls Apt. 750, Thompsonfurt, GA 17265",90577,2024-01-01,25025,mouth key,2,575.89
85142,Nicole Leon,"375 Kelli Circles, Schultzstad, MT 13991",14738,2024-01-03,97994,remain discussion,3,534.48
85142,Nicole Leon,"375 Kelli Circles, Schultzstad, MT 13991",94960,2024-03-28,44214,himself world,1,597.5
85142,Nicole Leon,"375 Kelli Circles, Schultzstad, MT 13991",94960,2024-03-28,98054,if top,3,973.01
85142,Nicole Leon,"375 Kelli Circles, Schultzstad, MT 13991",43897,2024-05-23,20230,maintain finish,2,37.39
46770,Mark Smith,"458 Anderson Harbor Suite 033, Evanport, ID 87058",91229,2024-07-31,98054,if top,3,973.01
46770,Mark Smith,"458 Anderson Harbor Suite 033, Evanport, ID 87058",91229,2024-07-31,46813,avoid loss,3,58.75
22485,Dr. Nicholas Kennedy DVM,"1842 Walton Field, Port Mathew, WI 54348",3822,2024-06-06,9868,reduce first,4,882.4
22485,Dr. Nicholas Kennedy DVM,"1842 Walton Field, Port Mathew, WI 54348",90118,2024-09-25,38980,light together,4,757.42
22485,Dr. Nicholas Kennedy DVM,"1842 Walton Field, Port Mathew, WI 54348",90118,2024-09-25,75590,fill condition,1,803.04
22485,Dr. Nicholas Kennedy DVM,"1842 Walton Field, Port Mathew, WI 54348",90118,2024-09-25,31238,church interest,3,54.88
22485,Dr. Nicholas Kennedy DVM,"1842 Walton Field, Port Mathew, WI 54348",70153,2023-11-28,66984,car data,5,115.17
22485,Dr. Nicholas Kennedy DVM,"1842 Walton Field, Port Mathew, WI 54348",70153,2023-11-28,24491,friend senior,2,785.53
22485,Dr. Nicholas Kennedy DVM,"1842 Walton Field, Port Mathew, WI 54348",70153,2023-11-28,70166,let candidate,2,337.72
49634,Daniel Crawford,"155 Mark Union, Taraport, MH 37736",31185,2024-06-17,46813,avoid loss,4,58.75
49634,Daniel Crawford,"155 Mark Union, Taraport, MH 37736",31185,2024-06-17,35577,tough no,5,41.98
49634,Daniel Crawford,"155 Mark Union, Taraport, MH 37736",31185,2024-06-17,38257,few trade,1,712.15
49634,Daniel Crawford,"155 Mark Union, Taraport, MH 37736",33966,2023-12-26,60947,front letter,1,793.46
49634,Daniel Crawford,"155 Mark Union, Taraport, MH 37736",33966,2023-12-26,23504,may somebody,4,223.91
49634,Daniel Crawford,"155 Mark Union, Taraport, MH 37736",33966,2023-12-26,52265,international watch,2,110.68
49634,Daniel Crawford,"155 Mark Union, Taraport, MH 37736",90775,2024-02-13,23419,represent which,5,615.92
49634,Daniel Crawford,"155 Mark Union, Taraport, MH 37736",90775,2024-02-13,92810,citizen dream,3,876.79
36458,Anthony Parks,"99699 Lopez Estate, Rebeccahaven, KY 03341",8759,2024-10-14,57048,central finish,3,349.0
36458,Anthony Parks,"99699 Lopez Estate, Rebeccahaven, KY 03341",57966,2024-06-16,59794,economic power,2,146.78
36458,Anthony Parks,"99699 Lopez Estate, Rebeccahaven, KY 03341",57966,2024-06-16,37001,draw beyond,1,478.75
4637,Vickie Bartlett,"73129 Taylor Field Apt. 858, Grayside, PW 59288",71845,2023-11-30,46813,avoid loss,2,58.75
4637,Vickie Bartlett,"73129 Taylor Field Apt. 858, Grayside, PW 59288",71845,2023-11-30,64717,together system,2,136.24
4637,Vickie Bartlett,"73129 Taylor Field Apt. 858, Grayside, PW 59288",32683,2024-08-07,44214,himself world,3,597.5
4637,Vickie Bartlett,"73129 Taylor Field Apt. 858, Grayside, PW 59288",32683,2024-08-07,4080,reach physical,2,879.22
4637,Vickie Bartlett,"73129 Taylor Field Apt. 858, Grayside, PW 59288",32683,2024-08-07,22733,seat your,3,790.71
16852,Tammy Hughes,"402 Ashley Tunnel Apt. 885, Petersonland, OH 43306",66792,2023-11-02,9991,each edge,3,185.47
16852,Tammy Hughes,"402 Ashley Tunnel Apt. 885, Petersonland, OH 43306",23216,2024-04-22,38257,few trade,2,712.15
16852,Tammy Hughes,"402 Ashley Tunnel Apt. 885, Petersonland, OH 43306",93582,2024-05-22,3588,collection child,5,52.62
16852,Tammy Hughes,"402 Ashley Tunnel Apt. 885, Petersonland, OH 43306",93582,2024-05-22,38980,light together,1,757.42
88859,Lance Jones,"USNS Marshall, FPO AP 43292",39353,2024-05-11,37001,draw beyond,1,478.75
88859,Lance Jones,"USNS Marshall, FPO AP 43292",39353,2024-05-11,73670,government leg,1,838.01
88859,Lance Jones,"USNS Marshall, FPO AP 43292",39353,2024-05-11,7458,could tell,2,311.26
88859,Lance Jones,"USNS Marshall, FPO AP 43292",97574,2024-06-27,30630,share particularly,1,646.96
88859,Lance Jones,"USNS Marshall, FPO AP 43292",97574,2024-06-27,3436,he pattern,2,504.18
88859,Lance Jones,"USNS Marshall, FPO AP 43292",97574,2024-06-27,39680,wait phone,1,390.08
57151,Matthew Jones,"05926 Michael Isle Apt. 410, Kathrynfort, AL 13423",53180,2024-01-25,85138,same impact,4,638.88
57151,Matthew Jones,"05926 Michael Isle Apt. 410, Kathrynfort, AL 13423",53180,2024-01-25,25217,case full,3,221.27
57151,Matthew Jones,"05926 Michael Isle Apt. 410, Kathrynfort, AL 13423",53180,2024-01-25,38980,light together,1,757.42
57151,Matthew Jones,"05926 Michael Isle Apt. 410, Kathrynfort, AL 13423",8399,2023-10-27,13433,positive after,3,154.64
57151,Matthew Jones,"05926 Michael Isle Apt. 410, Kathrynfort, AL 13423",8399,2023-10-27,25217,case full,4,221.27
57151,Matthew Jones,"05926 Michael Isle Apt. 410, Kathrynfort, AL 13423",43687,2024-08-26,13189,store daughter,3,150.25
40181,Misty Stevenson,"049 Wise Underpass, Carlsonshire, NM 72150",82710,2024-01-18,20230,maintain finish,2,37.39
40181,Misty Stevenson,"049 Wise Underpass, Carlsonshire, NM 72150",82710,2024-01-18,35740,fly catch,1,408.16
58359,Kyle Reeves,"90549 Michelle Orchard Apt. 797, Colehaven, FL 75797",60084,2023-12-20,73670,government leg,1,838.01
58359,Kyle Reeves,"90549 Michelle Orchard Apt. 797, Colehaven, FL 75797",60084,2023-12-20,9868,reduce first,4,882.4
58359,Kyle Reeves,"90549 Michelle Orchard Apt. 797, Colehaven, FL 75797",71689,2024-06-14,25025,mouth key,2,575.89
58359,Kyle Reeves,"90549 Michelle Orchard Apt. 797, Colehaven, FL 75797",71689,2024-06-14,67406,threat mission,1,181.57
58359,Kyle Reeves,"90549 Michelle Orchard Apt. 797, Colehaven, FL 75797",71689,2024-06-14,57048,central finish,2,349.0
12181,Scott White,"067 Edwin Streets, West Rebekah, OH 65633",39925,2024-05-19,87329,worker organization,5,990.26
12181,Scott White,"067 Edwin Streets, West Rebekah, OH 65633",39925,2024-05-19,66223,specific serious,4,763.48
12181,Scott White,"067 Edwin Streets, West Rebekah, OH 65633",14753,2023-10-29,38980,light together,3,757.42
12181,Scott White,"067 Edwin Streets, West Rebekah, OH 65633",14753,2023-10-29,99677,game test,2,780.7
12181,Scott White,"067 Edwin Streets, West Rebekah, OH 65633",14753,2023-10-29,38980,light together,3,757.42
36229,Phyllis Curry,"3931 Caldwell Estates Suite 393, North Rebecca, NV 63065",88713,2024-07-23,27041,popular figure,1,483.9
36229,Phyllis Curry,"3931 Caldwell Estates Suite 393, North Rebecca, NV 63065",88713,2024-07-23,83028,impact reach,4,880.32
36229,Phyllis Curry,"3931 Caldwell Estates Suite 393, North Rebecca, NV 63065",41241,2023-12-21,79139,administration success,1,378.98
36229,Phyllis Curry,"3931 Caldwell Estates Suite 393, North Rebecca, NV 63065",41241,2023-12-21,84927,team allow,5,332.14
66802,Megan Green,"0828 Chandler Unions, New Warrenland, WV 24636",32107,2024-01-16,2649,themselves person,1,382.08
31407,Haley James,"591 Rachael Union Apt. 907, Randallport, PR 68033",48208,2024-08-03,2649,themselves person,5,382.08
31407,Haley James,"591 Rachael Union Apt. 907, Randallport, PR 68033",87002,2024-09-27,37534,dark few,2,290.77
31407,Haley James,"591 Rachael Union Apt. 907, Randallport, PR 68033",92578,2024-06-27,88584,law within,3,851.28
31407,Haley James,"591 Rachael Union Apt. 907, Randallport, PR 68033",92578,2024-06-27,27975,make site,3,254.19
3745,Justin Moore,"PSC 1284, Box 2588, APO AA 97338",28946,2024-01-19,89010,state since,3,773.88
3745,Justin Moore,"PSC 1284, Box 2588, APO AA 97338",97493,2024-07-15,4361,follow it,5,328.54
3745,Justin Moore,"PSC 1284, Box 2588, APO AA 97338",97493,2024-07-15,91241,Republican police,4,442.29
3745,Justin Moore,"PSC 1284, Box 2588, APO AA 97338",32003,2024-01-19,37001,draw beyond,5,478.75
41712,Jillian Murphy,"4011 Gates Turnpike, Lake Antonioview, OH 12830",89004,2024-08-21,57048,central finish,1,349.0
41712,Jillian Murphy,"4011 Gates Turnpike, Lake Antonioview, OH 12830",96016,2024-07-07,35740,fly catch,1,408.16
41712,Jillian Murphy,"4011 Gates Turnpike, Lake Antonioview, OH 12830",53700,2024-05-28,31737,pull idea,4,700.12
11506,Scott Rogers,"57792 Pierce Expressway Apt. 481, Lake Jameston, WV 93911",17817,2024-04-09,2649,themselves person,5,382.08
11506,Scott Rogers,"57792 Pierce Expressway Apt. 481, Lake Jameston, WV 93911",17817,2024-04-09,20230,maintain finish,1,37.39
34733,William Schaefer,"958 Davidson Pines Apt. 433, Terriville, VT 12315",97852,2023-11-19,29940,cause here,5,967.4
34733,William Schaefer,"958 Davidson Pines Apt. 433, Terriville, VT 12315",82288,2024-02-26,10729,hotel degree,3,800.46
34733,William Schaefer,"958 Davidson Pines Apt. 433, Terriville, VT 12315",82288,2024-02-26,83277,west western,5,882.67
34733,William Schaefer,"958 Davidson Pines Apt. 433, Terriville, VT 12315",82288,2024-02-26,95733,south interview,1,259.25
50670,Stephanie Rogers,"Unit 6153 Box 0978, DPO AP 93218",68765,2024-05-04,53539,radio develop,4,458.26
6236,Mark Chavez,"6628 Melvin Extension, South Phillip, TX 60652",40195,2024-05-27,13433,positive after,4,154.64
6236,Mark Chavez,"6628 Melvin Extension, South Phillip, TX 60652",6416,2024-04-08,70552,blood sister,4,901.46
6236,Mark Chavez,"6628 Melvin Extension, South Phillip, TX 60652",97270,2024-09-05,74698,activity both,3,912.19
6236,Mark Chavez,"6628 Melvin Extension, South Phillip, TX 60652",97270,2024-09-05,52265,international watch,3,110.68
87674,Willie Thompson,"6493 Jennifer Terrace Apt. 303, Annport, AZ 17816",41854,2024-04-30,31238,church interest,5,54.88
87674,Willie Thompson,"6493 Jennifer Terrace Apt. 303, Annport, AZ 17816",41854,2024-04-30,22733,seat your,1,790.71
79332,Jeremiah Brown,"84761 Jones Trace Suite 152, Matthewhaven, MT 58276",74843,2023-11-17,79139,administration success,5,378.98
79332,Jeremiah Brown,"84761 Jones Trace Suite 152, Matthewhaven, MT 58276",74843,2023-11-17,7628,call thought,3,671.06
12255,Stacy Franklin,"2798 Sarah Camp Suite 661, North Leonardfort, HI 71464",5786,2023-11-14,29397,level visit,4,346.42
12255,Stacy Franklin,"2798 Sarah Camp Suite 661, North Leonardfort, HI 71464",5786,2023-11-14,10729,hotel degree,4,800.46
12255,Stacy Franklin,"2798 Sarah Camp Suite 661, North Leonardfort, HI 71464",5786,2023-11-14,79139,administration success,4,378.98
12255,Stacy Franklin,"2798 Sarah Camp Suite 661, North Leonardfort, HI 71464",91681,2024-04-15,2649,themselves person,3,382.08
12255,Stacy Franklin,"2798 Sarah Camp Suite 661, North Leonardfort, HI 71464",91681,2024-04-15,39680,wait phone,2,390.08
12255,Stacy Franklin,"2798 Sarah Camp Suite 661, North Leonardfort, HI 71464",91681,2024-04-15,13189,store daughter,3,150.25
12255,Stacy Franklin,"2798 Sarah Camp Suite 661, North Leonardfort, HI 71464",19608,2024-05-12,2649,themselves person,3,382.08
12255,Stacy Franklin,"2798 Sarah Camp Suite 661, North Leonardfort, HI 71464",19608,2024-05-12,91241,Republican police,4,442.29
12255,Stacy Franklin,"2798 Sarah Camp Suite 661, North Leonardfort, HI 71464",19608,2024-05-12,20230,maintain finish,4,37.39
83749,Alexander Stevens,"755 Justin Freeway Apt. 008, Meganside, MS 44353",76824,2023-11-22,20230,maintain finish,2,37.39
83749,Alexander Stevens,"755 Justin Freeway Apt. 008, Meganside, MS 44353",76824,2023-11-22,66829,indicate glass,3,655.22
83749,Alexander Stevens,"755 Justin Freeway Apt. 008, Meganside, MS 44353",29310,2024-04-03,91362,training force,4,640.29
83749,Alexander Stevens,"755 Justin Freeway Apt. 008, Meganside, MS 44353",29310,2024-04-03,95733,south interview,2,259.25
39294,Timothy Rhodes,"8364 Kristen Forks, East Matthew, SD 14280",30124,2024-08-13,60947,front letter,4,793.46
39294,Timothy Rhodes,"8364 Kristen Forks, East Matthew, SD 14280",30124,2024-08-13,62762,amount seat,2,379.34
20088,Joseph Thomas,"7230 Glenda Spring, Jasmineshire, WA 44616",28722,2024-10-10,31238,church interest,1,54.88
3796,Carol Ortiz,"50685 Thomas Rapid, Huntertown, AL 26207",49822,2024-05-30,52265,international watch,3,110.68
3796,Carol Ortiz,"50685 Thomas Rapid, Huntertown, AL 26207",49822,2024-05-30,35577,tough no,4,41.98
3796,Carol Ortiz,"50685 Thomas Rapid, Huntertown, AL 26207",49822,2024-05-30,7458,could tell,1,311.26
76313,Steven Walker,"020 Webb Parks Apt. 594, Conradbury, KS 09052",2222,2024-07-15,24491,friend senior,5,785.53
76313,Steven Walker,"020 Webb Parks Apt. 594, Conradbury, KS 09052",2222,2024-07-15,70552,blood sister,1,901.46
76313,Steven Walker,"020 Webb Parks Apt. 594, Conradbury, KS 09052",2222,2024-07-15,75590,fill condition,2,803.04
76313,Steven Walker,"020 Webb Parks Apt. 594, Conradbury, KS 09052",30922,2024-03-17,13433,positive after,4,154.64
76313,Steven Walker,"020 Webb Parks Apt. 594, Conradbury, KS 09052",29061,2024-02-07,10729,hotel degree,3,800.46
76313,Steven Walker,"020 Webb Parks Apt. 594, Conradbury, KS 09052",29061,2024-02-07,37001,draw beyond,5,478.75
75320,Emily Hall,"7643 Melissa Mission Suite 555, Lake Michelletown, WI 66258",13398,2024-09-04,97994,remain discussion,3,534.48
75320,Emily Hall,"7643 Melissa Mission Suite 555, Lake Michelletown, WI 66258",13398,2024-09-04,34209,new family,2,339.87
76510,David Hendricks,"51727 Chandler Fort, New Tiffany, IL 95688",97584,2024-10-05,35740,fly catch,3,408.16
76510,David Hendricks,"51727 Chandler Fort, New Tiffany, IL 95688",29631,2024-01-06,3588,collection child,4,52.62
76510,David Hendricks,"51727 Chandler Fort, New Tiffany, IL 95688",29631,2024-01-06,89010,state since,5,773.88
76510,David Hendricks,"51727 Chandler Fort, New Tiffany, IL 95688",29631,2024-01-06,2235,senior work,3,871.17
76510,David Hendricks,"51727 Chandler Fort, New Tiffany, IL 95688",45566,2024-09-01,79139,administration success,5,378.98
5361,Vincent Wolf,"1355 Jennifer Spurs Apt. 072, West Jonathan, DE 75290",37881,2024-04-05,35618,now suddenly,5,725.87
5361,Vincent Wolf,"1355 Jennifer Spurs Apt. 072, West Jonathan, DE 75290",37881,2024-04-05,62070,firm it,3,709.83
5361,Vincent Wolf,"1355 Jennifer Spurs Apt. 072, West Jonathan, DE 75290",39919,2023-10-30,29397,level visit,1,346.42
5361,Vincent Wolf,"1355 Jennifer Spurs Apt. 072, West Jonathan, DE 75290",97894,2023-12-26,37001,draw beyond,3,478.75
